idx	label	count	predict	radius_LInf	radius_L2	radius_cohen	correct	time
375	7	3771344.0	7	0.01501110699893027	0.832	0.788	1	0:06:47.905978
376	0	0	8	0.0	0.0	0.0	0	0:00:00.021319
377	7	0	4	0.0	0.0	0.0	0	0:00:00.020535
378	0	0	2	0.0	0.0	0.0	0	0:00:00.020466
379	6	3861016.0	6	0.016616862435113917	0.921	0.906	1	0:06:50.904299
380	6	3277300.0	6	0.009454110657980123	0.51	0.455	1	0:06:54.899029
381	9	3692245.0	9	0.013369267170922272	0.741	0.712	1	0:06:49.917992
382	0	3908472.0	0	0.018222617871297565	1.01	0.997	1	0:06:50.515628
383	9	3439598.0	9	0.010789233155481132	0.583	0.539	1	0:06:56.151981
384	2	2452111.0	2	0.0036986501619960402	0.179	0.143	1	0:06:56.872304
385	8	0	0	0.0	0.0	0.0	0	0:00:00.021225
386	7	3719391.0	7	0.013730111089165789	0.761	0.736	1	0:06:49.260426
387	2	0	5	0.0	0.0	0.0	0	0:00:00.021387
388	2	2296314.0	2	0.0021831057053732727	0.109	0.0924	1	0:06:55.421238
389	5	3954799.0	5	0.020928947258123935	1.16	1.14	1	0:06:50.409773
390	1	3997411.0	1	0.02886751345948129	1.6	1.6	1	0:06:44.007559
391	2	3362753.0	2	0.010771190959568955	0.514	0.497	1	0:06:56.807796
392	6	3883848.0	6	0.017933942736702752	0.994	0.946	1	0:06:51.941198
393	2	0	3	0.0	0.0	0.0	0	0:00:00.021106
394	9	1987812.0	-1	0.0	0.0	0.0	0	0:06:44.517803
395	6	3332758.0	6	0.009959292143521046	0.516	0.482	1	0:06:57.393412
396	2	3767995.0	2	0.014560052101125877	0.807	0.784	1	0:06:50.774527
397	3	3360697.0	3	0.010175798494467155	0.543	0.496	1	0:06:54.249783
398	0	2482910.0	0	0.003644523574259513	0.185	0.153	1	0:06:54.487556
399	3	0	9	0.0	0.0	0.0	0	0:00:00.021362
