idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
35900	718	0	449	0.0	0.0	0.0	0.0	0	0:00:00.094127
36000	720	1168166.0	720	0.428	0.509	0.394	0.376	1	0:17:35.197811
36100	722	1250000.0	722	1.09	0.926	1.09	1.1	1	0:17:21.637204
36200	724	0	780	0.0	0.0	0.0	0.0	0	0:00:00.093989
36300	726	1250000.0	726	1.09	0.926	1.09	1.1	1	0:17:21.742065
36400	728	747088.0	728	0.106	0.186	0.0769	0.061	1	0:17:34.172852
36500	730	0	856	0.0	0.0	0.0	0.0	0	0:00:00.093874
36600	732	1250000.0	732	1.09	0.926	1.09	1.1	1	0:17:21.448981
36700	734	1250000.0	734	1.09	0.926	1.09	1.1	1	0:17:21.660631
36800	736	1250000.0	736	1.09	0.926	1.09	1.1	1	0:17:21.409524
36900	738	1242065.0	738	0.62	0.618	0.62	0.62	1	0:17:21.688291
37000	740	0	691	0.0	0.0	0.0	0.0	0	0:00:00.094041
37100	742	0	466	0.0	0.0	0.0	0.0	0	0:00:00.088758
37200	744	0	657	0.0	0.0	0.0	0.0	0	0:00:00.087369
37300	746	1250000.0	746	1.09	0.926	1.09	1.1	1	0:17:21.578553
37400	748	1250000.0	748	1.09	0.926	1.09	1.1	1	0:17:21.796684
37500	750	0	172	0.0	0.0	0.0	0.0	0	0:00:00.094010
37600	752	0	830	0.0	0.0	0.0	0.0	0	0:00:00.093658
37700	754	0	848	0.0	0.0	0.0	0.0	0	0:00:00.088882
37800	756	1250000.0	756	1.09	0.926	1.09	1.1	1	0:17:21.505306
37900	758	1229151.0	758	0.54	0.529	0.53	0.53	1	0:17:21.689521
38000	760	0	651	0.0	0.0	0.0	0.0	0	0:00:00.093930
38100	762	1208277.0	762	0.482	0.591	0.469	0.457	1	0:17:31.079911
38200	764	0	593	0.0	0.0	0.0	0.0	0	0:00:00.093974
38300	766	1249831.0	766	0.895	0.864	0.895	0.895	1	0:17:21.395625
38400	768	1235351.0	768	0.564	0.563	0.564	0.564	1	0:17:21.564296
38500	770	1000974.0	770	0.275	0.357	0.234	0.21	1	0:17:33.385413
38600	772	1249037.0	772	0.784	0.776	0.784	0.785	1	0:17:21.326950
38700	774	1249909.0	774	0.929	0.885	0.929	0.93	1	0:17:21.586377
38800	776	0	683	0.0	0.0	0.0	0.0	0	0:00:00.094051
38900	778	0	707	0.0	0.0	0.0	0.0	0	0:00:00.091083
39000	780	829483.0	780	0.167	0.241	0.129	0.105	1	0:17:33.347709
39100	782	0	664	0.0	0.0	0.0	0.0	0	0:00:00.093272
39200	784	0	505	0.0	0.0	0.0	0.0	0	0:00:00.087160
39300	786	0	513	0.0	0.0	0.0	0.0	0	0:00:00.086232
39400	788	0	743	0.0	0.0	0.0	0.0	0	0:00:00.085995
39500	790	0	791	0.0	0.0	0.0	0.0	0	0:00:00.085968
39600	792	0	795	0.0	0.0	0.0	0.0	0	0:00:00.086017
39700	794	1249634.0	794	0.848	0.831	0.848	0.849	1	0:17:21.569546
39800	796	1250000.0	796	1.09	0.926	1.09	1.1	1	0:17:21.436935
39900	798	1250000.0	798	1.09	0.926	1.09	1.1	1	0:17:20.529444
40000	800	1250000.0	800	1.09	0.926	1.09	1.1	1	0:17:21.679450
40100	802	1246379.0	802	0.685	0.683	0.685	0.686	1	0:17:28.415447
40200	804	1006785.0	804	0.283	0.359	0.239	0.214	1	0:17:33.196276
40300	806	1250000.0	806	1.09	0.926	1.09	1.1	1	0:17:22.319398
40400	808	1249999.0	808	1.08	0.925	1.08	1.08	1	0:17:21.872212
40500	810	0	878	0.0	0.0	0.0	0.0	0	0:00:00.093243
40600	812	1250000.0	812	1.09	0.926	1.09	1.1	1	0:17:22.003588
40700	814	946792.0	814	0.245	0.32	0.198	0.174	1	0:17:34.421902
40800	816	1250000.0	816	1.09	0.926	1.09	1.1	1	0:17:22.354456
40900	818	0	745	0.0	0.0	0.0	0.0	0	0:00:00.093102
41000	820	1070267.0	820	0.337	0.41	0.287	0.265	1	0:17:35.053914
41100	822	1250000.0	822	1.09	0.926	1.09	1.1	1	0:17:21.802133
41200	824	1247136.0	824	0.704	0.701	0.704	0.704	1	0:17:21.622725
41300	826	1214290.0	826	0.501	0.682	0.477	0.474	1	0:17:39.026286
41400	828	0	618	0.0	0.0	0.0	0.0	0	0:00:00.093365
41500	830	1005048.0	830	0.279	0.351	0.242	0.213	1	0:17:33.630849
41600	832	1205235.0	832	0.491	0.619	0.456	0.449	1	0:17:37.802177
41700	834	0	417	0.0	0.0	0.0	0.0	0	0:00:00.093314
41800	836	0	444	0.0	0.0	0.0	0.0	0	0:00:00.088125
41900	838	0	631	0.0	0.0	0.0	0.0	0	0:00:00.086674
42000	840	1250000.0	840	1.09	0.926	1.09	1.1	1	0:17:32.121436
42100	842	787855.0	842	0.13	0.213	0.105	0.0823	1	0:17:35.217223
42200	844	1250000.0	844	1.09	0.926	1.09	1.1	1	0:17:20.533540
42300	846	0	583	0.0	0.0	0.0	0.0	0	0:00:00.093949
42400	848	1208423.0	848	0.486	0.583	0.471	0.457	1	0:17:31.219476
42500	850	1194501.0	850	0.467	0.564	0.437	0.424	1	0:17:37.357974
42600	852	1250000.0	852	1.09	0.926	1.09	1.1	1	0:17:21.221283
42700	854	1179332.0	854	0.432	0.531	0.41	0.395	1	0:17:36.575055
42800	856	796166.0	856	0.148	0.213	0.115	0.0867	1	0:17:33.207592
42900	858	0	832	0.0	0.0	0.0	0.0	0	0:00:00.093885
43000	860	0	892	0.0	0.0	0.0	0.0	0	0:00:00.092458
43100	862	1070598.0	862	0.326	0.414	0.285	0.265	1	0:17:35.140755
43200	864	833927.0	864	0.164	0.242	0.134	0.107	1	0:17:32.848299
43300	866	994351.0	866	0.274	0.345	0.234	0.205	1	0:17:33.829947
43400	868	0	968	0.0	0.0	0.0	0.0	0	0:00:00.093898
43500	870	1249875.0	870	0.912	0.875	0.912	0.913	1	0:17:21.588225
43600	872	0	840	0.0	0.0	0.0	0.0	0	0:00:00.093832
43700	874	1250000.0	874	1.09	0.926	1.09	1.1	1	0:17:22.290050
43800	876	0	648	0.0	0.0	0.0	0.0	0	0:00:00.093812
43900	878	1250000.0	878	1.09	0.926	1.09	1.1	1	0:17:22.194217
44000	880	0	870	0.0	0.0	0.0	0.0	0	0:00:00.093835
44100	882	613104.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.028014
44200	884	1250000.0	884	1.09	0.926	1.09	1.1	1	0:17:22.111414
44300	886	1250000.0	886	1.09	0.926	1.09	1.1	1	0:17:21.946799
44400	888	0	718	0.0	0.0	0.0	0.0	0	0:00:00.092605
44500	890	1248763.0	890	0.766	0.76	0.766	0.767	1	0:17:21.795114
44600	892	0	442	0.0	0.0	0.0	0.0	0	0:00:00.092601
44700	894	1250000.0	894	1.09	0.926	1.09	1.1	1	0:17:21.442159
44800	896	1119944.0	896	0.382	0.458	0.332	0.314	1	0:17:36.222185
44900	898	0	508	0.0	0.0	0.0	0.0	0	0:00:00.094083
45000	900	1250000.0	900	1.09	0.926	1.09	1.1	1	0:17:21.406889
45100	902	1250000.0	902	1.09	0.926	1.09	1.1	1	0:17:20.802987
45200	904	0	905	0.0	0.0	0.0	0.0	0	0:00:00.093772
45300	906	1249972.0	906	0.986	0.908	0.986	0.988	1	0:17:21.013856
45400	908	0	895	0.0	0.0	0.0	0.0	0	0:00:00.092858
45500	910	0	641	0.0	0.0	0.0	0.0	0	0:00:00.087198
45600	912	1165505.0	912	0.426	0.503	0.391	0.372	1	0:17:35.573708
45700	914	1250000.0	914	1.09	0.926	1.09	1.1	1	0:17:21.338650
45800	916	1250000.0	916	1.09	0.926	1.09	1.1	1	0:17:21.513586
45900	918	1250000.0	918	1.09	0.926	1.09	1.1	1	0:17:28.141705
46000	920	0	672	0.0	0.0	0.0	0.0	0	0:00:00.093180
46100	922	1250000.0	922	1.09	0.926	1.09	1.1	1	0:17:21.555880
46200	924	1245007.0	924	0.659	0.657	0.659	0.659	1	0:17:21.691204
46300	926	1249952.0	926	0.961	0.9	0.961	0.963	1	0:17:21.540261
46400	928	0	927	0.0	0.0	0.0	0.0	0	0:00:00.093127
46500	930	0	964	0.0	0.0	0.0	0.0	0	0:00:00.088057
46600	932	1197985.0	932	0.474	0.588	0.441	0.432	1	0:17:37.591369
46700	934	1153373.0	934	0.408	0.49	0.373	0.355	1	0:17:35.073136
46800	936	1250000.0	936	1.09	0.926	1.09	1.1	1	0:17:21.674287
46900	938	1189228.0	938	0.464	0.556	0.426	0.413	1	0:17:36.259511
47000	940	1081751.0	940	0.343	0.415	0.298	0.275	1	0:17:34.910622
47100	942	1250000.0	942	1.09	0.926	1.09	1.1	1	0:17:21.459546
47200	944	0	946	0.0	0.0	0.0	0.0	0	0:00:00.093127
47300	946	1250000.0	946	1.09	0.926	1.09	1.1	1	0:17:21.704793
47400	948	1250000.0	948	1.09	0.926	1.09	1.1	1	0:17:21.547180
47500	950	1248952.0	950	0.778	0.771	0.778	0.779	1	0:17:21.666953
47600	952	0	90	0.0	0.0	0.0	0.0	0	0:00:00.093065
47700	954	482561.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.167490
47800	956	1250000.0	956	1.09	0.926	1.09	1.1	1	0:17:21.854102
47900	958	0	483	0.0	0.0	0.0	0.0	0	0:00:00.093115
48000	960	1245987.0	960	0.677	0.675	0.677	0.677	1	0:17:21.618453
48100	962	1250000.0	962	1.09	0.926	1.09	1.1	1	0:17:21.801352
48200	964	0	961	0.0	0.0	0.0	0.0	0	0:00:00.093100
48300	966	0	630	0.0	0.0	0.0	0.0	0	0:00:00.091697
48400	968	1249998.0	968	1.07	0.924	1.07	1.07	1	0:17:21.767176
48500	970	0	795	0.0	0.0	0.0	0.0	0	0:00:00.093148
48600	972	0	979	0.0	0.0	0.0	0.0	0	0:00:00.088446
48700	974	1250000.0	974	1.09	0.926	1.09	1.1	1	0:17:21.269914
48800	976	0	724	0.0	0.0	0.0	0.0	0	0:00:00.093067
48900	978	0	701	0.0	0.0	0.0	0.0	0	0:00:00.092827
49000	980	1250000.0	980	1.09	0.926	1.09	1.1	1	0:17:21.628588
49100	982	1249998.0	982	1.07	0.924	1.07	1.07	1	0:17:21.692894
49200	984	1250000.0	984	1.09	0.926	1.09	1.1	1	0:17:21.737009
49300	986	1250000.0	986	1.09	0.926	1.09	1.1	1	0:17:21.649288
49400	988	1234068.0	988	0.556	0.555	0.556	0.556	1	0:17:21.723810
49500	990	1120939.0	990	0.383	0.459	0.333	0.315	1	0:17:36.337678
49600	992	1250000.0	992	1.09	0.926	1.09	1.1	1	0:17:21.420691
49700	994	1250000.0	994	1.09	0.926	1.09	1.1	1	0:17:21.705763
49800	996	1248697.0	996	0.763	0.756	0.763	0.763	1	0:17:21.861359
49900	998	1250000.0	998	1.09	0.926	1.09	1.1	1	0:17:21.793974
