idx	label	count	predict	radius_LInf	radius_L2	radius_cohen	correct	time
364	9	4000000.0	9	0.020928947258123935	1.16	1.16	1	0:06:16.475976
365	4	3140686.0	4	0.004366211410746545	0.211	0.197	1	0:06:30.344845
366	1	0	0	0.0	0.0	0.0	0	0:00:00.021540
367	3	0	1	0.0	0.0	0.0	0	0:00:00.020616
368	8	0	2	0.0	0.0	0.0	0	0:00:00.020596
369	1	3997033.0	1	0.014253334770618888	0.79	0.79	1	0:06:17.168134
370	4	1985697.0	-1	0.0	0.0	0.0	0	0:06:18.564590
371	7	3999918.0	7	0.018222617871297565	1.01	1.01	1	0:06:18.751279
372	9	3999908.0	9	0.01802415371626363	0.999	1.0	1	0:06:18.134492
373	4	3945167.0	4	0.010175798494467155	0.564	0.55	1	0:06:25.289033
374	2	3974143.0	2	0.011186161465549	0.62	0.62	1	0:06:19.175783
375	7	3944882.0	7	0.010103629710818452	0.56	0.55	1	0:06:26.530724
376	0	2105405.0	0	0.0002886751345948129	0.0195	0.016	1	0:06:31.368772
377	7	1939405.0	-1	0.0	0.0	0.0	0	0:06:17.506643
378	0	0	2	0.0	0.0	0.0	0	0:00:00.020785
379	6	3998402.0	6	0.015029149194842446	0.833	0.833	1	0:06:18.878481
380	6	3855626.0	6	0.008353536707337399	0.463	0.449	1	0:06:25.358665
381	9	3972054.0	9	0.011150077073724647	0.618	0.613	1	0:06:24.982427
382	0	3999982.0	0	0.019305149626028115	1.07	1.07	1	0:06:17.024407
383	9	3670310.0	9	0.0067116968793294	0.359	0.347	1	0:06:31.177918
384	2	2214747.0	2	0.0006657570291592873	0.0408	0.0333	1	0:06:30.591702
385	8	0	0	0.0	0.0	0.0	0	0:00:00.021346
386	7	3992400.0	7	0.013008423252678756	0.721	0.721	1	0:06:17.598925
387	2	0	5	0.0	0.0	0.0	0	0:00:00.020813
388	2	0	5	0.0	0.0	0.0	0	0:00:00.020605
389	5	3999946.0	5	0.018403039830419323	1.02	1.03	1	0:06:18.670855
390	1	3999913.0	1	0.018042195912175808	1.0	1.0	1	0:06:18.805585
391	2	3995516.0	2	0.013712068893253613	0.76	0.761	1	0:06:19.117157
392	6	3999874.0	6	0.017735478581668816	0.983	0.984	1	0:06:19.726183
393	2	2281159.0	2	0.0011420710012407284	0.0525	0.0438	1	0:06:32.511729
394	9	2361776.0	9	0.0014145081595145833	0.0668	0.0567	1	0:06:29.152609
395	6	3774614.0	6	0.007433384715816432	0.412	0.396	1	0:06:21.211728
396	2	3717229.0	2	0.006892118838451158	0.38	0.367	1	0:06:30.747744
397	3	3324857.0	3	0.004979646071760523	0.258	0.239	1	0:06:27.093413
398	0	3993886.0	0	0.01329709838727357	0.737	0.737	1	0:06:16.156002
399	3	3051002.0	3	0.004005367492503029	0.192	0.178	1	0:06:29.486656
