idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
36800	736	1250000.0	736	4.37	3.7	4.37	4.4	1	0:22:54.600699
36900	738	1025777.0	738	1.18	1.47	1.01	0.914	1	0:23:08.623910
37000	740	0	450	0.0	0.0	0.0	0.0	0	0:00:00.100702
37100	742	0	466	0.0	0.0	0.0	0.0	0	0:00:00.103572
37200	744	0	442	0.0	0.0	0.0	0.0	0	0:00:00.102550
37300	746	1250000.0	746	4.37	3.7	4.37	4.4	1	0:22:55.686863
37400	748	957867.0	748	0.967	1.29	0.829	0.723	1	0:23:08.600379
37500	750	0	257	0.0	0.0	0.0	0.0	0	0:00:00.101540
37600	752	0	765	0.0	0.0	0.0	0.0	0	0:00:00.102176
37700	754	495291.0	-1	0.0	0.0	0.0	0.0	0	0:22:43.232957
37800	756	1249991.0	756	4.12	3.67	4.12	4.13	1	0:22:54.841331
37900	758	0	726	0.0	0.0	0.0	0.0	0	0:00:00.102073
38000	760	0	799	0.0	0.0	0.0	0.0	0	0:00:00.104468
38100	762	1075007.0	762	1.32	1.62	1.17	1.08	1	0:23:08.875283
38200	764	0	650	0.0	0.0	0.0	0.0	0	0:00:00.101699
38300	766	1249940.0	766	3.8	3.58	3.8	3.81	1	0:22:54.807789
38400	768	0	890	0.0	0.0	0.0	0.0	0	0:00:00.101752
38500	770	252226.0	-1	0.0	0.0	0.0	0.0	0	0:22:47.053325
38600	772	0	419	0.0	0.0	0.0	0.0	0	0:00:00.102459
38700	774	0	514	0.0	0.0	0.0	0.0	0	0:00:00.102487
38800	776	0	843	0.0	0.0	0.0	0.0	0	0:00:00.105314
38900	778	0	747	0.0	0.0	0.0	0.0	0	0:00:00.105006
39000	780	0	914	0.0	0.0	0.0	0.0	0	0:00:00.103925
39100	782	0	598	0.0	0.0	0.0	0.0	0	0:00:00.103368
39200	784	0	828	0.0	0.0	0.0	0.0	0	0:00:00.103103
39300	786	0	665	0.0	0.0	0.0	0.0	0	0:00:00.104142
39400	788	0	702	0.0	0.0	0.0	0.0	0	0:00:00.103475
39500	790	0	830	0.0	0.0	0.0	0.0	0	0:00:00.105458
39600	792	1159710.0	792	1.67	1.93	1.55	1.45	1	0:23:09.565570
39700	794	1230464.0	794	2.16	2.14	2.14	2.15	1	0:22:55.776549
39800	796	1249984.0	796	4.04	3.66	4.04	4.05	1	0:22:56.451487
39900	798	809192.0	798	0.639	0.886	0.481	0.375	1	0:23:05.811022
40000	800	1194870.0	800	1.86	2.27	1.75	1.7	1	0:23:11.915563
40100	802	1013350.0	802	1.14	1.45	0.97	0.876	1	0:23:06.847811
40200	804	0	844	0.0	0.0	0.0	0.0	0	0:00:00.101043
40300	806	597127.0	-1	0.0	0.0	0.0	0.0	0	0:22:46.637183
40400	808	0	502	0.0	0.0	0.0	0.0	0	0:00:00.102243
40500	810	1013348.0	810	1.16	1.5	0.953	0.876	1	0:23:06.166379
40600	812	1250000.0	812	4.37	3.7	4.37	4.4	1	0:22:56.481338
40700	814	0	628	0.0	0.0	0.0	0.0	0	0:00:00.101771
40800	816	1159888.0	816	1.67	1.99	1.53	1.46	1	0:23:11.295347
40900	818	0	745	0.0	0.0	0.0	0.0	0	0:00:00.101568
41000	820	0	498	0.0	0.0	0.0	0.0	0	0:00:00.104882
41100	822	1249194.0	822	3.19	3.15	3.19	3.19	1	0:22:57.989444
41200	824	255765.0	-1	0.0	0.0	0.0	0.0	0	0:22:47.070015
41300	826	0	531	0.0	0.0	0.0	0.0	0	0:00:00.102059
41400	828	0	818	0.0	0.0	0.0	0.0	0	0:00:00.101931
41500	830	0	171	0.0	0.0	0.0	0.0	0	0:00:00.104048
41600	832	591795.0	-1	0.0	0.0	0.0	0.0	0	0:22:47.601291
41700	834	0	417	0.0	0.0	0.0	0.0	0	0:00:00.102340
41800	836	0	444	0.0	0.0	0.0	0.0	0	0:00:00.105569
41900	838	0	478	0.0	0.0	0.0	0.0	0	0:00:00.106333
42000	840	300005.0	-1	0.0	0.0	0.0	0.0	0	0:17:18.440199
42100	842	1002860.0	842	1.05	1.48	0.917	0.846	1	0:17:34.247348
42200	844	1238293.0	844	2.34	2.34	2.34	2.34	1	0:17:21.448020
42300	846	0	532	0.0	0.0	0.0	0.0	0	0:00:00.092879
42400	848	0	754	0.0	0.0	0.0	0.0	0	0:00:00.086721
42500	850	0	584	0.0	0.0	0.0	0.0	0	0:00:00.085716
42600	852	1249953.0	852	3.85	3.6	3.85	3.86	1	0:17:21.737833
42700	854	253357.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.328836
42800	856	617355.0	-1	0.0	0.0	0.0	0.0	0	0:17:11.619844
42900	858	0	827	0.0	0.0	0.0	0.0	0	0:00:00.086004
43000	860	0	941	0.0	0.0	0.0	0.0	0	0:00:00.085910
43100	862	0	470	0.0	0.0	0.0	0.0	0	0:00:00.085802
43200	864	0	595	0.0	0.0	0.0	0.0	0	0:00:00.085929
43300	866	461748.0	-1	0.0	0.0	0.0	0.0	0	0:17:12.227971
43400	868	0	618	0.0	0.0	0.0	0.0	0	0:00:00.087167
43500	870	0	433	0.0	0.0	0.0	0.0	0	0:00:00.086007
43600	872	0	731	0.0	0.0	0.0	0.0	0	0:00:00.085795
43700	874	1249998.0	874	4.27	3.7	4.27	4.29	1	0:17:22.227878
43800	876	0	648	0.0	0.0	0.0	0.0	0	0:00:00.093257
43900	878	1227046.0	878	2.12	2.08	2.08	2.08	1	0:17:21.718951
44000	880	0	621	0.0	0.0	0.0	0.0	0	0:00:00.093183
44100	882	0	760	0.0	0.0	0.0	0.0	0	0:00:00.089114
44200	884	1142154.0	884	1.58	1.81	1.48	1.36	1	0:17:33.990116
44300	886	1103990.0	886	1.45	1.77	1.26	1.19	1	0:17:35.223031
44400	888	0	718	0.0	0.0	0.0	0.0	0	0:00:00.093338
44500	890	1211353.0	890	1.95	2.52	1.89	1.86	1	0:17:38.071841
44600	892	0	858	0.0	0.0	0.0	0.0	0	0:00:00.093249
44700	894	1228737.0	894	2.15	2.11	2.11	2.11	1	0:17:21.421011
44800	896	0	430	0.0	0.0	0.0	0.0	0	0:00:00.093086
44900	898	0	458	0.0	0.0	0.0	0.0	0	0:00:00.091228
45000	900	1224170.0	900	2.07	2.03	2.03	2.03	1	0:17:28.664239
45100	902	1237180.0	902	2.31	2.3	2.31	2.31	1	0:17:21.725048
45200	904	0	905	0.0	0.0	0.0	0.0	0	0:00:00.093246
45300	906	1186535.0	906	1.83	2.26	1.67	1.63	1	0:17:37.015422
45400	908	0	895	0.0	0.0	0.0	0.0	0	0:00:00.093400
45500	910	0	641	0.0	0.0	0.0	0.0	0	0:00:00.088636
45600	912	0	730	0.0	0.0	0.0	0.0	0	0:00:00.087330
45700	914	1245551.0	914	2.67	2.67	2.67	2.68	1	0:17:21.610077
45800	916	1250000.0	916	4.37	3.7	4.37	4.4	1	0:17:21.785052
45900	918	1213380.0	918	1.97	2.5	1.92	1.88	1	0:17:25.557087
46000	920	0	672	0.0	0.0	0.0	0.0	0	0:00:00.093206
46100	922	1244527.0	922	2.61	2.6	2.61	2.61	1	0:17:21.787665
46200	924	1110718.0	924	1.48	1.75	1.3	1.21	1	0:17:35.427843
46300	926	1250000.0	926	4.37	3.7	4.37	4.4	1	0:17:21.676163
46400	928	0	332	0.0	0.0	0.0	0.0	0	0:00:00.093208
46500	930	0	964	0.0	0.0	0.0	0.0	0	0:00:00.088993
46600	932	1036476.0	932	1.21	1.52	1.04	0.947	1	0:17:33.747101
46700	934	0	937	0.0	0.0	0.0	0.0	0	0:00:00.093285
46800	936	1094288.0	936	1.4	1.68	1.25	1.15	1	0:17:35.428981
46900	938	0	937	0.0	0.0	0.0	0.0	0	0:00:00.093266
47000	940	0	935	0.0	0.0	0.0	0.0	0	0:00:00.090894
47100	942	1249825.0	942	3.57	3.45	3.57	3.57	1	0:17:21.576297
47200	944	0	946	0.0	0.0	0.0	0.0	0	0:00:00.093147
47300	946	1249997.0	946	4.24	3.69	4.24	4.26	1	0:17:22.370267
47400	948	1210380.0	948	2.0	2.66	1.86	1.85	1	0:17:43.323421
47500	950	1176543.0	950	1.79	2.2	1.6	1.56	1	0:17:39.852477
47600	952	0	90	0.0	0.0	0.0	0.0	0	0:00:00.095684
47700	954	0	955	0.0	0.0	0.0	0.0	0	0:00:00.090797
47800	956	1199048.0	956	1.89	2.33	1.78	1.74	1	0:17:42.245241
47900	958	0	483	0.0	0.0	0.0	0.0	0	0:00:00.095004
48000	960	0	213	0.0	0.0	0.0	0.0	0	0:00:00.092413
48100	962	648560.0	962	0.0434	0.0434	0.07	0.0438	1	0:17:37.158044
48200	964	0	961	0.0	0.0	0.0	0.0	0	0:00:00.093358
48300	966	0	630	0.0	0.0	0.0	0.0	0	0:00:00.088676
48400	968	1052265.0	968	1.25	1.57	1.09	0.998	1	0:17:37.599851
48500	970	0	795	0.0	0.0	0.0	0.0	0	0:00:00.093728
48600	972	0	979	0.0	0.0	0.0	0.0	0	0:00:00.090969
48700	974	1249999.0	974	4.31	3.7	4.31	4.33	1	0:17:20.761399
48800	976	0	780	0.0	0.0	0.0	0.0	0	0:00:00.093143
48900	978	0	693	0.0	0.0	0.0	0.0	0	0:00:00.091577
49000	980	1249982.0	980	4.02	3.65	4.02	4.03	1	0:18:17.355442
49100	982	920924.0	982	0.896	1.21	0.727	0.63	1	0:17:37.704556
49200	984	1250000.0	984	4.37	3.7	4.37	4.4	1	0:17:23.398901
49300	986	1250000.0	986	4.37	3.7	4.37	4.4	1	0:17:27.995227
49400	988	0	113	0.0	0.0	0.0	0.0	0	0:00:00.092656
49500	990	0	952	0.0	0.0	0.0	0.0	0	0:00:00.086546
49600	992	1190954.0	992	1.82	2.32	1.7	1.67	1	0:17:38.597448
49700	994	1248564.0	994	3.02	3.0	3.02	3.02	1	0:17:25.908746
49800	996	829082.0	996	0.678	0.931	0.547	0.418	1	0:17:38.844517
49900	998	0	987	0.0	0.0	0.0	0.0	0	0:00:00.095105
