idx	label	count	predict	radiusR	radius_L1	radius_L2	radius_cohen	correct	time
378	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020438
379	6	190002.0	6	0.0	2.19	1.67	1.63	1	0:00:25.026443
380	6	107160.0	6	0.0	0.353	0.11	0.0812	1	0:00:23.948237
381	9	181553.0	9	0.0	1.83	1.39	1.32	1	0:00:24.908978
382	0	192296.0	0	0.0	1.75	1.75	1.75	1	0:00:21.850960
383	9	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020659
384	2	151280.0	2	0.0	1.22	0.776	0.685	1	0:00:23.840750
385	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020924
386	7	101424.0	7	0.0	0.00849	0.0108	0.00918	1	0:00:25.538787
387	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020775
388	2	126412.0	2	0.0	0.824	0.387	0.328	1	0:00:23.974961
389	5	144402.0	5	0.0	1.18	0.633	0.58	1	0:00:24.177633
390	1	184698.0	1	0.0	1.99	1.46	1.42	1	0:00:25.183984
391	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020949
392	6	176465.0	6	0.0	1.72	1.25	1.18	1	0:00:24.632385
393	2	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020695
394	9	80847.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.080229
395	6	106604.0	6	0.0	0.329	0.0932	0.0742	1	0:00:24.415044
396	2	153220.0	2	0.0	1.3	0.793	0.717	1	0:00:23.996960
397	3	150192.0	3	0.0	1.21	0.763	0.668	1	0:00:23.812761
398	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020746
399	3	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020471
400	9	168497.0	9	0.0	1.66	1.03	0.994	1	0:00:24.589069
401	8	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020776
402	7	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020513
403	8	172463.0	8	0.0	1.78	1.12	1.08	1	0:00:24.724682
404	8	136073.0	8	0.0	1.02	0.515	0.46	1	0:00:24.018447
405	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020772
406	0	199993.0	0	0.0	3.54	3.71	3.72	1	0:00:28.567570
407	1	112965.0	1	0.0	0.521	0.202	0.155	1	0:00:24.041978
408	8	98939.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.052083
409	2	155233.0	2	0.0	1.38	0.802	0.75	1	0:00:24.094576
410	7	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020706
411	9	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020475
412	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020469
413	6	136199.0	6	0.0	1.03	0.513	0.461	1	0:00:24.085012
414	1	115390.0	1	0.0	0.64	0.205	0.185	1	0:00:24.235155
415	9	191541.0	9	0.0	2.47	1.72	1.71	1	0:00:25.623323
416	0	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020712
417	7	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020466
418	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020464
419	7	131684.0	7	0.0	0.948	0.459	0.399	1	0:00:23.907253
420	4	131336.0	4	0.0	0.915	0.463	0.394	1	0:00:23.842524
421	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020698
422	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020486
423	0	54588.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.083503
424	2	127178.0	2	0.0	0.805	0.432	0.339	1	0:00:23.972763
425	9	139321.0	9	0.0	1.11	0.552	0.506	1	0:00:24.198784
426	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020692
427	4	67800.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.108064
428	0	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020558
429	6	199465.0	6	0.0	2.73	2.74	2.74	1	0:00:28.659676
430	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020811
431	5	195565.0	5	0.0	1.99	1.99	1.99	1	0:00:28.535156
432	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020941
433	7	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020453
434	3	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020378
435	7	113955.0	7	0.0	0.559	0.205	0.167	1	0:00:24.047638
436	2	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020746
437	5	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020480
438	3	156219.0	3	0.0	1.31	0.861	0.766	1	0:00:23.934810
439	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020828
440	1	165050.0	1	0.0	1.51	0.993	0.925	1	0:00:24.129075
441	4	91846.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.105567
442	9	199398.0	9	0.0	2.69	2.7	2.71	1	0:00:28.611050
443	9	96305.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.085723
444	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020583
445	7	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020484
446	5	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020476
447	0	196755.0	0	0.0	2.11	2.12	2.12	1	0:00:28.600633
448	2	189376.0	2	0.0	2.15	1.64	1.6	1	0:00:24.941580
449	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020991
450	2	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020478
451	9	127075.0	9	0.0	0.891	0.373	0.337	1	0:00:23.917017
452	7	190697.0	7	0.0	2.53	1.67	1.66	1	0:00:25.431842
453	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.021057
454	9	113421.0	9	0.0	0.563	0.19	0.16	1	0:00:24.141245
455	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020773
456	3	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020475
457	5	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020402
458	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020471
459	6	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020474
460	5	153371.0	5	0.0	1.34	0.777	0.719	1	0:00:24.044655
461	6	164517.0	6	0.0	1.44	1.01	0.915	1	0:00:24.016778
462	1	189966.0	1	0.0	2.27	1.66	1.63	1	0:00:25.002138
463	4	68048.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.080527
464	3	50445.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.146667
465	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020575
466	4	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020428
467	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020443
468	7	193363.0	7	0.0	2.94	1.82	1.82	1	0:00:19.979341
469	8	143913.0	8	0.0	1.2	0.622	0.572	1	0:00:24.523492
470	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020712
471	7	78119.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.143892
472	8	197161.0	8	0.0	2.17	2.17	2.17	1	0:00:28.673752
473	0	85079.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.084944
474	5	189116.0	5	0.0	2.08	1.65	1.59	1	0:00:24.699082
475	7	179486.0	7	0.0	1.9	1.29	1.26	1	0:00:25.001957
476	6	113176.0	6	0.0	0.55	0.192	0.157	1	0:00:24.029935
477	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020818
478	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020505
479	4	63517.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.056832
480	8	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020570
481	6	184128.0	6	0.0	1.99	1.44	1.4	1	0:00:25.247695
482	8	142187.0	8	0.0	1.14	0.609	0.547	1	0:00:24.072477
483	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020742
484	5	46512.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.065802
485	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020595
486	9	195987.0	9	0.0	2.94	2.03	2.03	1	0:00:19.946538
487	9	135505.0	9	0.0	0.987	0.525	0.452	1	0:00:23.994792
488	5	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020926
489	0	194620.0	0	0.0	1.91	1.91	1.91	1	0:00:18.702074
490	1	174765.0	1	0.0	1.69	1.21	1.13	1	0:00:24.648834
491	0	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020824
492	8	106521.0	8	0.0	0.343	0.087	0.0731	1	0:00:24.327700
493	1	153878.0	1	0.0	1.37	0.776	0.727	1	0:00:24.641391
494	1	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020788
495	8	182464.0	8	0.0	1.96	1.38	1.34	1	0:00:25.063647
496	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020755
497	2	190495.0	2	0.0	2.48	1.66	1.65	1	0:00:25.132668
498	2	157855.0	2	0.0	1.33	0.89	0.794	1	0:00:23.943397
499	0	199216.0	0	0.0	2.61	2.62	2.62	1	0:00:28.497364
500	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.021091
501	6	176443.0	6	0.0	1.72	1.24	1.17	1	0:00:24.502609
502	5	108071.0	5	0.0	0.357	0.117	0.0926	1	0:00:24.433147
503	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020905
504	9	160344.0	9	0.0	1.37	0.933	0.838	1	0:00:23.993990
505	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020737
506	7	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020447
507	9	91452.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.071286
508	9	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020538
509	4	164634.0	4	0.0	1.46	1.01	0.917	1	0:00:24.128810
510	5	176111.0	5	0.0	1.83	1.21	1.17	1	0:00:24.762654
511	6	174030.0	6	0.0	1.69	1.18	1.12	1	0:00:24.577831
512	6	138307.0	6	0.0	1.06	0.552	0.491	1	0:00:24.008903
513	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020750
514	5	150790.0	5	0.0	1.3	0.725	0.678	1	0:00:24.523047
515	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020776
516	8	193966.0	8	0.0	2.56	1.87	1.86	1	0:00:24.993538
517	9	115916.0	9	0.0	0.614	0.23	0.192	1	0:00:24.015404
518	5	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020781
519	8	194269.0	8	0.0	1.88	1.88	1.88	1	0:00:28.554914
520	5	117713.0	5	0.0	0.713	0.237	0.215	1	0:00:24.063695
521	7	154615.0	7	0.0	1.42	0.778	0.739	1	0:00:24.661857
522	0	148543.0	0	0.0	1.22	0.713	0.642	1	0:00:24.329671
523	7	131825.0	7	0.0	1.05	0.427	0.401	1	0:00:24.100926
524	0	187598.0	0	0.0	2.32	1.54	1.52	1	0:00:25.626342
525	5	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020726
526	0	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020470
527	0	195961.0	0	0.0	2.03	2.03	2.03	1	0:00:28.518966
528	4	0	0	0.0	0.0	0.0	0.0	0	0:00:00.021136
529	6	173207.0	6	0.0	1.63	1.18	1.1	1	0:00:24.372151
530	9	137855.0	9	0.0	1.01	0.571	0.485	1	0:00:23.933323
531	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020816
532	9	90900.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.053759
533	5	166045.0	5	0.0	1.68	0.975	0.945	1	0:00:24.607051
534	6	134318.0	6	0.0	0.959	0.521	0.435	1	0:00:23.943185
535	6	124388.0	6	0.0	0.796	0.361	0.302	1	0:00:23.880041
536	6	106636.0	6	0.0	0.336	0.0866	0.0746	1	0:00:24.338477
537	2	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020696
538	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020486
539	0	108905.0	0	0.0	0.409	0.142	0.103	1	0:00:24.082627
540	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020779
541	7	141320.0	7	0.0	1.1	0.6	0.534	1	0:00:24.093763
542	6	196241.0	6	0.0	2.06	2.06	2.06	1	0:00:28.579753
543	7	106274.0	7	0.0	0.326	0.0809	0.07	1	0:00:24.406991
544	5	175258.0	5	0.0	1.88	1.17	1.15	1	0:00:24.776798
545	9	179421.0	9	0.0	1.7	1.37	1.25	1	0:00:23.920872
546	1	195406.0	1	0.0	1.97	1.98	1.98	1	0:00:28.529276
547	6	124972.0	6	0.0	0.773	0.394	0.309	1	0:00:23.900837
548	2	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020719
549	5	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020472
550	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020433
551	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020399
552	8	148798.0	8	0.0	1.27	0.699	0.646	1	0:00:24.485153
553	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020843
554	9	107504.0	9	0.0	0.352	0.112	0.0855	1	0:00:24.402240
555	4	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020729
556	6	134058.0	6	0.0	1.02	0.478	0.432	1	0:00:24.041803
557	4	100142.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.085062
558	3	186109.0	3	0.0	1.94	1.54	1.47	1	0:00:24.518847
559	2	104125.0	2	0.0	0.202	0.057	0.0431	1	0:00:24.284822
560	0	186221.0	0	0.0	2.19	1.49	1.47	1	0:00:25.580612
561	7	158840.0	7	0.0	1.39	0.886	0.811	1	0:00:24.044648
562	6	91034.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.089474
563	2	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020579
564	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020484
565	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020471
566	9	162401.0	9	0.0	1.43	0.963	0.875	1	0:00:24.119339
567	7	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020734
568	9	165330.0	9	0.0	1.45	1.03	0.931	1	0:00:24.121982
569	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020717
570	6	120133.0	6	0.0	0.738	0.282	0.246	1	0:00:24.238404
571	7	199446.0	7	0.0	2.72	2.73	2.73	1	0:00:28.572114
572	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020736
573	3	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020434
574	6	174388.0	6	0.0	1.88	1.15	1.12	1	0:00:24.792139
575	6	153733.0	6	0.0	1.27	0.813	0.725	1	0:00:23.847498
576	8	174101.0	8	0.0	1.75	1.17	1.12	1	0:00:24.681701
577	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020792
578	7	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020490
579	5	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020448
580	4	135670.0	4	0.0	0.979	0.54	0.454	1	0:00:23.879541
581	0	148853.0	0	0.0	1.15	0.777	0.647	1	0:00:23.516946
582	8	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020669
583	4	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020474
584	0	189299.0	0	0.0	2.2	1.63	1.6	1	0:00:24.872668
585	9	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020691
586	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020429
587	4	94139.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.070571
588	8	151385.0	8	0.0	1.28	0.754	0.687	1	0:00:23.953625
589	9	123314.0	9	0.0	0.734	0.377	0.288	1	0:00:23.670986
590	6	190762.0	6	0.0	2.39	1.68	1.67	1	0:00:25.706359
591	9	113432.0	9	0.0	0.551	0.202	0.16	1	0:00:24.028512
592	2	187841.0	2	0.0	2.21	1.56	1.53	1	0:00:25.489803
593	6	134927.0	6	0.0	0.975	0.521	0.444	1	0:00:23.948754
594	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.021070
595	4	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020439
596	7	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020429
597	3	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020442
598	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020401
599	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020449
600	8	136983.0	8	0.0	1.03	0.53	0.472	1	0:00:23.960320
601	5	173007.0	5	0.0	1.76	1.13	1.09	1	0:00:24.622533
602	0	154617.0	0	0.0	1.38	0.79	0.739	1	0:00:24.017745
603	2	105726.0	2	0.0	0.298	0.0883	0.0632	1	0:00:24.336590
604	1	196978.0	1	0.0	2.14	2.14	2.15	1	0:00:28.566837
605	6	182512.0	6	0.0	1.86	1.41	1.34	1	0:00:25.004035
606	4	0	1	0.0	0.0	0.0	0.0	0	0:00:00.021009
607	3	125832.0	3	0.0	0.832	0.379	0.321	1	0:00:23.881572
608	3	119202.0	3	0.0	0.676	0.291	0.234	1	0:00:24.166437
609	9	186438.0	9	0.0	2.38	1.49	1.48	1	0:00:25.162853
610	6	166063.0	6	0.0	1.52	1.02	0.945	1	0:00:24.119762
611	9	144653.0	9	0.0	1.18	0.642	0.583	1	0:00:24.282534
612	8	86983.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.092030
613	8	191081.0	8	0.0	2.38	1.7	1.68	1	0:00:25.205199
614	5	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020725
615	8	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020520
616	6	74348.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.112268
617	6	126626.0	6	0.0	0.817	0.394	0.331	1	0:00:24.082527
618	2	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020699
619	1	194596.0	1	0.0	1.91	1.91	1.91	1	0:00:28.596145
620	7	98939.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.087637
621	7	162695.0	7	0.0	1.42	0.969	0.881	1	0:00:24.201336
622	1	198123.0	1	0.0	2.32	2.32	2.32	1	0:00:28.576523
623	2	196872.0	2	0.0	2.13	2.13	2.13	1	0:00:28.547023
624	7	153549.0	7	0.0	1.34	0.778	0.722	1	0:00:24.005393
625	9	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020716
626	9	193943.0	9	0.0	1.86	1.86	1.86	1	0:00:28.515802
627	4	132735.0	4	0.0	0.882	0.558	0.414	1	0:00:23.906043
628	4	113409.0	4	0.0	0.532	0.2	0.16	1	0:00:24.166304
629	1	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020859
630	2	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020450
631	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020465
632	6	132729.0	6	0.0	0.949	0.475	0.413	1	0:00:23.864156
633	8	83659.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.066378
634	7	77881.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.155962
635	6	132357.0	6	0.0	0.97	0.464	0.408	1	0:00:24.049616
636	8	111374.0	8	0.0	0.505	0.153	0.134	1	0:00:24.204872
637	3	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020886
638	0	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020459
639	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020454
640	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020443
641	3	83989.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.061231
642	0	137203.0	0	0.0	1.06	0.523	0.476	1	0:00:24.141775
643	7	149226.0	7	0.0	1.34	0.689	0.653	1	0:00:24.591317
644	9	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020725
645	1	175237.0	1	0.0	1.9	1.17	1.14	1	0:00:24.956441
646	3	112481.0	3	0.0	0.489	0.227	0.148	1	0:00:24.105653
647	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020746
648	4	74001.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.061634
649	5	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020550
650	3	168185.0	3	0.0	1.68	1.03	0.988	1	0:00:24.685518
651	9	191962.0	9	0.0	2.24	1.77	1.73	1	0:00:25.080895
652	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020708
653	6	128287.0	6	0.0	0.845	0.431	0.353	1	0:00:23.948087
654	9	136820.0	9	0.0	1.12	0.502	0.47	1	0:00:24.235115
655	2	88724.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.076949
656	1	199608.0	1	0.0	2.82	2.83	2.84	1	0:00:28.582242
657	1	166068.0	1	0.0	1.53	1.02	0.945	1	0:00:24.177819
658	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020725
659	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020457
660	9	198253.0	9	0.0	2.34	2.35	2.35	1	0:00:28.527957
661	4	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020854
662	7	199317.0	7	0.0	2.65	2.66	2.67	1	0:00:28.479731
663	6	186572.0	6	0.0	2.02	1.53	1.48	1	0:00:24.478302
664	3	155965.0	3	0.0	1.46	0.798	0.762	1	0:00:24.694929
665	8	183324.0	8	0.0	1.86	1.45	1.37	1	0:00:24.319565
666	9	108656.0	9	0.0	0.413	0.12	0.1	1	0:00:24.082046
667	0	197406.0	0	0.0	2.2	2.2	2.2	1	0:00:28.502642
668	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020858
669	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020442
670	6	174359.0	6	0.0	1.68	1.19	1.12	1	0:00:24.536458
671	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020702
672	6	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020449
673	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020419
674	2	83594.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.037344
675	0	80907.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.130073
676	3	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020563
677	1	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020412
678	0	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020467
679	5	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020432
680	9	89202.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.194410
681	6	197454.0	6	0.0	2.21	2.21	2.21	1	0:00:28.662911
682	4	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020976
683	8	0	1	0.0	0.0	0.0	0.0	0	0:00:00.020452
684	9	166045.0	9	0.0	1.52	1.02	0.945	1	0:00:24.143263
685	6	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020755
686	9	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020453
687	6	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020443
688	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020463
689	0	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020430
690	3	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020441
691	2	140391.0	2	0.0	1.1	0.575	0.521	1	0:00:24.033925
692	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020761
693	7	174195.0	7	0.0	1.78	1.16	1.12	1	0:00:24.684054
694	8	179758.0	8	0.0	1.98	1.29	1.26	1	0:00:25.132052
695	3	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020738
696	8	199854.0	8	0.0	3.08	3.11	3.11	1	0:00:28.510461
697	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020722
698	7	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020512
699	5	73160.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.008283
700	7	125675.0	7	0.0	0.833	0.376	0.319	1	0:00:23.925085
701	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020766
702	4	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020445
703	8	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020448
704	7	48901.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.090947
705	4	121978.0	4	0.0	0.72	0.348	0.27	1	0:00:23.697791
706	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020770
707	9	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020610
708	8	172687.0	8	0.0	1.75	1.13	1.09	1	0:00:24.679434
709	8	179460.0	8	0.0	1.78	1.33	1.25	1	0:00:24.717414
710	6	0	7	0.0	0.0	0.0	0.0	0	0:00:00.020700
711	8	179683.0	8	0.0	1.87	1.31	1.26	1	0:00:24.968405
712	8	189866.0	8	0.0	2.41	1.64	1.62	1	0:00:25.674769
713	7	137731.0	7	0.0	1.08	0.532	0.483	1	0:00:24.045139
714	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020813
715	3	146216.0	3	0.0	1.19	0.681	0.607	1	0:00:24.292797
716	3	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020779
717	8	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020517
718	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020433
719	9	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020473
720	4	0	9	0.0	0.0	0.0	0.0	0	0:00:00.020478
721	8	198260.0	8	0.0	2.35	2.35	2.35	1	0:00:28.522938
722	8	170886.0	8	0.0	1.67	1.1	1.04	1	0:00:24.536235
723	1	149198.0	1	0.0	1.17	0.754	0.653	1	0:00:23.543757
724	8	165630.0	8	0.0	1.59	0.986	0.937	1	0:00:24.436694
725	2	0	8	0.0	0.0	0.0	0.0	0	0:00:00.020690
726	1	158516.0	1	0.0	1.4	0.868	0.806	1	0:00:23.986070
727	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020820
728	6	122229.0	6	0.0	0.744	0.334	0.274	1	0:00:23.733833
729	5	89886.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.077516
730	4	0	3	0.0	0.0	0.0	0.0	0	0:00:00.020542
731	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020478
732	7	190214.0	7	0.0	2.48	1.65	1.64	1	0:00:25.195896
733	9	0	6	0.0	0.0	0.0	0.0	0	0:00:00.020711
734	9	60533.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.117696
735	4	0	2	0.0	0.0	0.0	0.0	0	0:00:00.020555
736	1	123158.0	1	0.0	0.797	0.326	0.286	1	0:00:23.986464
737	4	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020743
738	1	197705.0	1	0.0	2.25	2.25	2.25	1	0:00:28.567013
739	3	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020790
740	2	0	5	0.0	0.0	0.0	0.0	0	0:00:00.020520
741	7	96003.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.076841
742	0	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020590
743	7	193474.0	7	0.0	1.82	1.83	1.83	1	0:00:28.592620
744	9	102129.0	9	0.0	0.0173	0.0233	0.018	1	0:00:25.265182
745	7	122133.0	7	0.0	0.745	0.314	0.272	1	0:00:24.150641
746	6	133056.0	6	0.0	0.948	0.486	0.418	1	0:00:23.881597
747	6	182561.0	6	0.0	1.91	1.4	1.35	1	0:00:25.016665
748	2	181666.0	2	0.0	1.79	1.41	1.32	1	0:00:24.065980
749	5	151945.0	5	0.0	1.29	0.763	0.696	1	0:00:23.982195
750	9	182557.0	9	0.0	1.79	1.45	1.35	1	0:00:24.076089
751	2	0	0	0.0	0.0	0.0	0.0	0	0:00:00.020802
752	9	165165.0	9	0.0	1.5	1.0	0.928	1	0:00:24.132489
753	1	154939.0	1	0.0	1.49	0.772	0.745	1	0:00:24.743669
754	2	95351.0	-1	0.0	0.0	0.0	0.0	0	0:00:18.066794
755	2	0	4	0.0	0.0	0.0	0.0	0	0:00:00.020536
